CODI_PROVINCIA;PROVINCIA;CODI_MUNICIPI;MUNICIPI;ESTACIO;CODI_CONTAMINANT;ANY;MES;DIA;H12;V12
8;Barcelona;19;Barcelona;57;7;2024;3;30;2;V
8;Barcelona;19;Barcelona;57;7;2024;3;31;2;V
8;Barcelona;19;Barcelona;57;8;2024;3;1;8;V
8;Barcelona;19;Barcelona;57;8;2024;3;2;6;V
8;Barcelona;19;Barcelona;57;8;2024;3;3;9;V
8;Barcelona;19;Barcelona;57;8;2024;3;4;9;V
8;Barcelona;19;Barcelona;57;8;2024;3;5;8;V
8;Barcelona;19;Barcelona;57;8;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;8;2024;3;7;36;V
8;Barcelona;19;Barcelona;57;8;2024;3;8;9;V
8;Barcelona;19;Barcelona;57;8;2024;3;9;10;V
8;Barcelona;19;Barcelona;57;8;2024;3;10;5;V
8;Barcelona;19;Barcelona;57;8;2024;3;11;6;V
8;Barcelona;19;Barcelona;57;8;2024;3;12;14;V
8;Barcelona;19;Barcelona;57;8;2024;3;13;28;V
8;Barcelona;19;Barcelona;57;8;2024;3;14;9;V
8;Barcelona;19;Barcelona;57;8;2024;3;15;16;V
8;Barcelona;19;Barcelona;57;8;2024;3;16;43;V
8;Barcelona;19;Barcelona;57;8;2024;3;17;7;V
8;Barcelona;19;Barcelona;57;8;2024;3;18;20;V
8;Barcelona;19;Barcelona;57;8;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;8;2024;3;20;11;V
8;Barcelona;19;Barcelona;57;8;2024;3;21;11;V
8;Barcelona;19;Barcelona;57;8;2024;3;22;27;V
8;Barcelona;19;Barcelona;57;8;2024;3;23;27;V
8;Barcelona;19;Barcelona;57;8;2024;3;24;11;V
8;Barcelona;19;Barcelona;57;8;2024;3;25;28;V
8;Barcelona;19;Barcelona;57;8;2024;3;26;22;V
8;Barcelona;19;Barcelona;57;8;2024;3;27;5;V
8;Barcelona;19;Barcelona;57;8;2024;3;28;4;V
8;Barcelona;19;Barcelona;57;8;2024;3;29;5;V
8;Barcelona;19;Barcelona;57;8;2024;3;30;5;V
8;Barcelona;19;Barcelona;57;8;2024;3;31;6;V
8;Barcelona;19;Barcelona;57;9;2024;3;1;3;V
8;Barcelona;19;Barcelona;57;9;2024;3;2;6;V
8;Barcelona;19;Barcelona;57;9;2024;3;3;2;V
8;Barcelona;19;Barcelona;57;9;2024;3;4;2;V
8;Barcelona;19;Barcelona;57;9;2024;3;5;4;V
8;Barcelona;19;Barcelona;57;9;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;9;2024;3;7;12;V
8;Barcelona;19;Barcelona;57;9;2024;3;8;1;V
8;Barcelona;19;Barcelona;57;9;2024;3;9;8;V
8;Barcelona;19;Barcelona;57;9;2024;3;10;3;V
8;Barcelona;19;Barcelona;57;9;2024;3;11;2;V
8;Barcelona;19;Barcelona;57;9;2024;3;12;4;V
8;Barcelona;19;Barcelona;57;9;2024;3;13;10;V
8;Barcelona;19;Barcelona;57;9;2024;3;14;8;V
8;Barcelona;19;Barcelona;57;9;2024;3;15;17;V
8;Barcelona;19;Barcelona;57;9;2024;3;16;22;V
8;Barcelona;19;Barcelona;57;9;2024;3;17;21;V
8;Barcelona;19;Barcelona;57;9;2024;3;18;25;V
8;Barcelona;19;Barcelona;57;9;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;9;2024;3;20;4;V
8;Barcelona;19;Barcelona;57;9;2024;3;21;9;V
8;Barcelona;19;Barcelona;57;9;2024;3;22;13;V
8;Barcelona;19;Barcelona;57;9;2024;3;23;12;V
8;Barcelona;19;Barcelona;57;9;2024;3;24;5;V
8;Barcelona;19;Barcelona;57;9;2024;3;25;6;V
8;Barcelona;19;Barcelona;57;9;2024;3;26;8;V
8;Barcelona;19;Barcelona;57;9;2024;3;27;1;V
8;Barcelona;19;Barcelona;57;9;2024;3;28;1;V
8;Barcelona;19;Barcelona;57;9;2024;3;29;9;V
8;Barcelona;19;Barcelona;57;9;2024;3;30;2;V
8;Barcelona;19;Barcelona;57;9;2024;3;31;2;V
8;Barcelona;19;Barcelona;57;10;2024;3;1;6;V
8;Barcelona;19;Barcelona;57;10;2024;3;2;9;V
8;Barcelona;19;Barcelona;57;10;2024;3;3;3;V
8;Barcelona;19;Barcelona;57;10;2024;3;4;3;V
8;Barcelona;19;Barcelona;57;10;2024;3;5;6;V
8;Barcelona;19;Barcelona;57;10;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;10;2024;3;7;19;V
8;Barcelona;19;Barcelona;57;10;2024;3;8;2;V
8;Barcelona;19;Barcelona;57;10;2024;3;9;9;V
8;Barcelona;19;Barcelona;57;10;2024;3;10;4;V
8;Barcelona;19;Barcelona;57;10;2024;3;11;3;V
8;Barcelona;19;Barcelona;57;10;2024;3;12;7;V
8;Barcelona;19;Barcelona;57;10;2024;3;13;14;V
8;Barcelona;19;Barcelona;57;10;2024;3;14;12;V
8;Barcelona;19;Barcelona;57;10;2024;3;15;20;V
8;Barcelona;19;Barcelona;57;10;2024;3;16;27;V
8;Barcelona;19;Barcelona;57;10;2024;3;17;22;V
8;Barcelona;19;Barcelona;57;10;2024;3;18;27;V
8;Barcelona;19;Barcelona;57;10;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;10;2024;3;20;6;V
8;Barcelona;19;Barcelona;57;10;2024;3;21;11;V
8;Barcelona;19;Barcelona;57;10;2024;3;22;27;V
8;Barcelona;19;Barcelona;57;10;2024;3;23;18;V
8;Barcelona;19;Barcelona;57;10;2024;3;24;6;V
8;Barcelona;19;Barcelona;57;10;2024;3;25;8;V
8;Barcelona;19;Barcelona;57;10;2024;3;26;9;V
8;Barcelona;19;Barcelona;57;10;2024;3;27;2;V
8;Barcelona;19;Barcelona;57;10;2024;3;28;2;V
8;Barcelona;19;Barcelona;57;10;2024;3;29;11;V
8;Barcelona;19;Barcelona;57;10;2024;3;30;2;V
8;Barcelona;19;Barcelona;57;10;2024;3;31;3;V
8;Barcelona;19;Barcelona;57;12;2024;3;1;12;V
8;Barcelona;19;Barcelona;57;12;2024;3;2;9;V
8;Barcelona;19;Barcelona;57;12;2024;3;3;13;V
8;Barcelona;19;Barcelona;57;12;2024;3;4;14;V
8;Barcelona;19;Barcelona;57;12;2024;3;5;12;V
8;Barcelona;19;Barcelona;57;12;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;12;2024;3;7;45;V
8;Barcelona;19;Barcelona;57;12;2024;3;8;13;V
8;Barcelona;19;Barcelona;57;12;2024;3;9;12;V
8;Barcelona;19;Barcelona;57;12;2024;3;10;7;V
8;Barcelona;19;Barcelona;57;12;2024;3;11;10;V
8;Barcelona;19;Barcelona;57;12;2024;3;12;19;V
8;Barcelona;19;Barcelona;57;12;2024;3;13;43;V
8;Barcelona;19;Barcelona;57;12;2024;3;14;12;V
8;Barcelona;19;Barcelona;57;12;2024;3;15;22;V
8;Barcelona;19;Barcelona;57;12;2024;3;16;64;V
8;Barcelona;19;Barcelona;57;12;2024;3;17;10;V
8;Barcelona;19;Barcelona;57;12;2024;3;18;35;V
8;Barcelona;19;Barcelona;57;12;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;12;2024;3;20;15;V
8;Barcelona;19;Barcelona;57;12;2024;3;21;15;V
8;Barcelona;19;Barcelona;57;12;2024;3;22;35;V
8;Barcelona;19;Barcelona;57;12;2024;3;23;36;V
8;Barcelona;19;Barcelona;57;12;2024;3;24;13;V
8;Barcelona;19;Barcelona;57;12;2024;3;25;31;V
8;Barcelona;19;Barcelona;57;12;2024;3;26;28;V
8;Barcelona;19;Barcelona;57;12;2024;3;27;7;V
8;Barcelona;19;Barcelona;57;12;2024;3;28;7;V
8;Barcelona;19;Barcelona;57;12;2024;3;29;7;V
8;Barcelona;19;Barcelona;57;12;2024;3;30;9;V
8;Barcelona;19;Barcelona;57;12;2024;3;31;8;V
8;Barcelona;19;Barcelona;57;14;2024;3;1;65;V
8;Barcelona;19;Barcelona;57;14;2024;3;2;84;V
8;Barcelona;19;Barcelona;57;14;2024;3;3;65;V
8;Barcelona;19;Barcelona;57;14;2024;3;4;71;V
8;Barcelona;19;Barcelona;57;14;2024;3;5;60;V
8;Barcelona;19;Barcelona;57;14;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;14;2024;3;7;58;V
8;Barcelona;19;Barcelona;57;14;2024;3;8;81;V
8;Barcelona;19;Barcelona;57;14;2024;3;9;78;V
8;Barcelona;19;Barcelona;57;14;2024;3;10;78;V
8;Barcelona;19;Barcelona;57;14;2024;3;11;69;V
8;Barcelona;19;Barcelona;57;14;2024;3;12;73;V
8;Barcelona;19;Barcelona;57;14;2024;3;13;54;V
8;Barcelona;19;Barcelona;57;14;2024;3;14;93;V
8;Barcelona;19;Barcelona;57;14;2024;3;15;76;V
8;Barcelona;19;Barcelona;57;14;2024;3;16;46;V
8;Barcelona;19;Barcelona;57;14;2024;3;17;91;V
8;Barcelona;19;Barcelona;57;14;2024;3;18;56;V
8;Barcelona;19;Barcelona;57;14;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;14;2024;3;20;78;V
8;Barcelona;19;Barcelona;57;14;2024;3;21;81;V
8;Barcelona;19;Barcelona;57;14;2024;3;22;62;V
8;Barcelona;19;Barcelona;57;14;2024;3;23;58;V
8;Barcelona;19;Barcelona;57;14;2024;3;24;66;V
8;Barcelona;19;Barcelona;57;14;2024;3;25;57;V
8;Barcelona;19;Barcelona;57;14;2024;3;26;53;V
8;Barcelona;19;Barcelona;57;14;2024;3;27;74;V
8;Barcelona;19;Barcelona;57;14;2024;3;28;85;V
8;Barcelona;19;Barcelona;57;14;2024;3;29;78;V
8;Barcelona;19;Barcelona;57;14;2024;3;30;89;V
8;Barcelona;19;Barcelona;57;14;2024;3;31;80;V
8;Barcelona;19;Barcelona;57;101;2024;3;1;3.25;V
8;Barcelona;19;Barcelona;57;101;2024;3;2;3.3;V
8;Barcelona;19;Barcelona;57;101;2024;3;3;2.89;V
8;Barcelona;19;Barcelona;57;101;2024;3;4;3.11;V
8;Barcelona;19;Barcelona;57;101;2024;3;5;3.54;V
8;Barcelona;19;Barcelona;57;101;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;101;2024;3;7;3.88;V
8;Barcelona;19;Barcelona;57;101;2024;3;8;3.11;V
8;Barcelona;19;Barcelona;57;101;2024;3;9;3.15;V
8;Barcelona;19;Barcelona;57;101;2024;3;10;2.93;V
8;Barcelona;19;Barcelona;57;101;2024;3;11;3.1;V
8;Barcelona;19;Barcelona;57;101;2024;3;12;3.16;V
8;Barcelona;19;Barcelona;57;101;2024;3;13;4.05;V
8;Barcelona;19;Barcelona;57;101;2024;3;14;3.41;V
8;Barcelona;19;Barcelona;57;101;2024;3;15;3.72;V
8;Barcelona;19;Barcelona;57;101;2024;3;16;7.25;V
8;Barcelona;19;Barcelona;57;101;2024;3;17;4.87;V
8;Barcelona;19;Barcelona;57;101;2024;3;18;3.74;V
8;Barcelona;19;Barcelona;57;101;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;101;2024;3;20;3.89;V
8;Barcelona;19;Barcelona;57;101;2024;3;21;3.32;V
8;Barcelona;19;Barcelona;57;101;2024;3;22;4.34;V
8;Barcelona;19;Barcelona;57;101;2024;3;23;4.62;V
8;Barcelona;19;Barcelona;57;101;2024;3;24;3.43;V
8;Barcelona;19;Barcelona;57;101;2024;3;25;3.24;V
8;Barcelona;19;Barcelona;57;101;2024;3;26;2.98;V
8;Barcelona;19;Barcelona;57;101;2024;3;27;2.72;V
8;Barcelona;19;Barcelona;57;101;2024;3;28;3.12;V
8;Barcelona;19;Barcelona;57;101;2024;3;29;3.36;V
8;Barcelona;19;Barcelona;57;101;2024;3;30;3.86;V
8;Barcelona;19;Barcelona;57;101;2024;3;31;2.98;V
8;Barcelona;19;Barcelona;57;106;2024;3;1;0.3;V
8;Barcelona;19;Barcelona;57;106;2024;3;2;0.19;V
8;Barcelona;19;Barcelona;57;106;2024;3;3;0.26;V
8;Barcelona;19;Barcelona;57;106;2024;3;4;0.47;V
8;Barcelona;19;Barcelona;57;106;2024;3;5;0.3;V
8;Barcelona;19;Barcelona;57;106;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;106;2024;3;7;0.29;V
8;Barcelona;19;Barcelona;57;106;2024;3;8;0.33;V
8;Barcelona;19;Barcelona;57;106;2024;3;9;0.22;V
8;Barcelona;19;Barcelona;57;106;2024;3;10;0.34;V
8;Barcelona;19;Barcelona;57;106;2024;3;11;0.26;V
8;Barcelona;19;Barcelona;57;106;2024;3;12;0.3;V
8;Barcelona;19;Barcelona;57;106;2024;3;13;0.25;V
8;Barcelona;19;Barcelona;57;106;2024;3;14;0.23;V
8;Barcelona;19;Barcelona;57;106;2024;3;15;0.27;V
8;Barcelona;19;Barcelona;57;106;2024;3;16;0.22;V
8;Barcelona;19;Barcelona;57;106;2024;3;17;0.13;V
8;Barcelona;19;Barcelona;57;106;2024;3;18;0.24;V
8;Barcelona;19;Barcelona;57;106;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;106;2024;3;20;0.16;V
8;Barcelona;19;Barcelona;57;106;2024;3;21;0.26;V
8;Barcelona;19;Barcelona;57;106;2024;3;22;0.29;V
8;Barcelona;19;Barcelona;57;106;2024;3;23;0.41;V
8;Barcelona;19;Barcelona;57;106;2024;3;24;0.23;V
8;Barcelona;19;Barcelona;57;106;2024;3;25;0.23;V
8;Barcelona;19;Barcelona;57;106;2024;3;26;0.26;V
8;Barcelona;19;Barcelona;57;106;2024;3;27;0.42;V
8;Barcelona;19;Barcelona;57;106;2024;3;28;0.35;V
8;Barcelona;19;Barcelona;57;106;2024;3;29;0.27;V
8;Barcelona;19;Barcelona;57;106;2024;3;30;0.35;V
8;Barcelona;19;Barcelona;57;106;2024;3;31;0.37;V
8;Barcelona;19;Barcelona;57;107;2024;3;1;2.77;V
8;Barcelona;19;Barcelona;57;107;2024;3;2;1.53;V
8;Barcelona;19;Barcelona;57;107;2024;3;3;2.23;V
8;Barcelona;19;Barcelona;57;107;2024;3;4;3.04;V
8;Barcelona;19;Barcelona;57;107;2024;3;5;2.73;V
8;Barcelona;19;Barcelona;57;107;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;107;2024;3;7;6.59;V
8;Barcelona;19;Barcelona;57;107;2024;3;8;2.42;V
8;Barcelona;19;Barcelona;57;107;2024;3;9;1.22;V
8;Barcelona;19;Barcelona;57;107;2024;3;10;1.52;V
8;Barcelona;19;Barcelona;57;107;2024;3;11;2.31;V
8;Barcelona;19;Barcelona;57;107;2024;3;12;3.13;V
8;Barcelona;19;Barcelona;57;107;2024;3;13;10.03;V
8;Barcelona;19;Barcelona;57;107;2024;3;14;2.28;V
8;Barcelona;19;Barcelona;57;107;2024;3;15;3.54;V
8;Barcelona;19;Barcelona;57;107;2024;3;16;13.4;V
8;Barcelona;19;Barcelona;57;107;2024;3;17;1.77;V
8;Barcelona;19;Barcelona;57;107;2024;3;18;9.36;V
8;Barcelona;19;Barcelona;57;107;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;107;2024;3;20;2.4;V
8;Barcelona;19;Barcelona;57;107;2024;3;21;2.3;V
8;Barcelona;19;Barcelona;57;107;2024;3;22;5.46;V
8;Barcelona;19;Barcelona;57;107;2024;3;23;5.87;V
8;Barcelona;19;Barcelona;57;107;2024;3;24;1.36;V
8;Barcelona;19;Barcelona;57;107;2024;3;25;2.19;V
8;Barcelona;19;Barcelona;57;107;2024;3;26;3.86;V
8;Barcelona;19;Barcelona;57;107;2024;3;27;1.81;V
8;Barcelona;19;Barcelona;57;107;2024;3;28;1.56;V
8;Barcelona;19;Barcelona;57;107;2024;3;29;1.65;V
8;Barcelona;19;Barcelona;57;107;2024;3;30;1.96;V
8;Barcelona;19;Barcelona;57;107;2024;3;31;1.5;V
8;Barcelona;19;Barcelona;57;108;2024;3;1;7.82;V
8;Barcelona;19;Barcelona;57;108;2024;3;2;6.22;V
8;Barcelona;19;Barcelona;57;108;2024;3;3;9.47;V
8;Barcelona;19;Barcelona;57;108;2024;3;4;9.35;V
8;Barcelona;19;Barcelona;57;108;2024;3;5;8.16;V
8;Barcelona;19;Barcelona;57;108;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;108;2024;3;7;36.02;V
8;Barcelona;19;Barcelona;57;108;2024;3;8;8.62;V
8;Barcelona;19;Barcelona;57;108;2024;3;9;9.79;V
8;Barcelona;19;Barcelona;57;108;2024;3;10;4.99;V
8;Barcelona;19;Barcelona;57;108;2024;3;11;6.2;V
8;Barcelona;19;Barcelona;57;108;2024;3;12;13.7;V
8;Barcelona;19;Barcelona;57;108;2024;3;13;27.61;V
8;Barcelona;19;Barcelona;57;108;2024;3;14;8.78;V
8;Barcelona;19;Barcelona;57;108;2024;3;15;16.05;V
8;Barcelona;19;Barcelona;57;108;2024;3;16;43.19;V
8;Barcelona;19;Barcelona;57;108;2024;3;17;6.87;V
8;Barcelona;19;Barcelona;57;108;2024;3;18;20.19;V
8;Barcelona;19;Barcelona;57;108;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;108;2024;3;20;11.31;V
8;Barcelona;19;Barcelona;57;108;2024;3;21;11.17;V
8;Barcelona;19;Barcelona;57;108;2024;3;22;26.96;V
8;Barcelona;19;Barcelona;57;108;2024;3;23;26.7;V
8;Barcelona;19;Barcelona;57;108;2024;3;24;10.64;V
8;Barcelona;19;Barcelona;57;108;2024;3;25;27.98;V
8;Barcelona;19;Barcelona;57;108;2024;3;26;21.99;V
8;Barcelona;19;Barcelona;57;108;2024;3;27;5.34;V
8;Barcelona;19;Barcelona;57;108;2024;3;28;4.47;V
8;Barcelona;19;Barcelona;57;108;2024;3;29;4.5;V
8;Barcelona;19;Barcelona;57;108;2024;3;30;5.23;V
8;Barcelona;19;Barcelona;57;108;2024;3;31;5.74;V
8;Barcelona;19;Barcelona;57;109;2024;3;1;3.1;V
8;Barcelona;19;Barcelona;57;109;2024;3;2;5.7;V
8;Barcelona;19;Barcelona;57;109;2024;3;3;2.5;V
8;Barcelona;19;Barcelona;57;109;2024;3;4;2;V
8;Barcelona;19;Barcelona;57;109;2024;3;5;4;V
8;Barcelona;19;Barcelona;57;109;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;109;2024;3;7;11.9;V
8;Barcelona;19;Barcelona;57;109;2024;3;8;1.4;V
8;Barcelona;19;Barcelona;57;109;2024;3;9;7.8;V
8;Barcelona;19;Barcelona;57;109;2024;3;10;2.6;V
8;Barcelona;19;Barcelona;57;109;2024;3;11;2.3;V
8;Barcelona;19;Barcelona;57;109;2024;3;12;4.4;V
8;Barcelona;19;Barcelona;57;109;2024;3;13;10;V
8;Barcelona;19;Barcelona;57;109;2024;3;14;7.5;V
8;Barcelona;19;Barcelona;57;109;2024;3;15;16.7;V
8;Barcelona;19;Barcelona;57;109;2024;3;16;21.8;V
8;Barcelona;19;Barcelona;57;109;2024;3;17;20.6;V
8;Barcelona;19;Barcelona;57;109;2024;3;18;24.5;V
8;Barcelona;19;Barcelona;57;109;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;109;2024;3;20;4.1;V
8;Barcelona;19;Barcelona;57;109;2024;3;21;8.7;V
8;Barcelona;19;Barcelona;57;109;2024;3;22;13;V
8;Barcelona;19;Barcelona;57;109;2024;3;23;12;V
8;Barcelona;19;Barcelona;57;109;2024;3;24;4.8;V
8;Barcelona;19;Barcelona;57;109;2024;3;25;6.1;V
8;Barcelona;19;Barcelona;57;109;2024;3;26;7.9;V
8;Barcelona;19;Barcelona;57;109;2024;3;27;1.4;V
8;Barcelona;19;Barcelona;57;109;2024;3;28;1;V
8;Barcelona;19;Barcelona;57;109;2024;3;29;9.2;V
8;Barcelona;19;Barcelona;57;109;2024;3;30;1.4;V
8;Barcelona;19;Barcelona;57;109;2024;3;31;2.3;V
8;Barcelona;19;Barcelona;57;110;2024;3;1;5.9;V
8;Barcelona;19;Barcelona;57;110;2024;3;2;8.8;V
8;Barcelona;19;Barcelona;57;110;2024;3;3;3;V
8;Barcelona;19;Barcelona;57;110;2024;3;4;2.7;V
8;Barcelona;19;Barcelona;57;110;2024;3;5;5.8;V
8;Barcelona;19;Barcelona;57;110;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;110;2024;3;7;18.9;V
8;Barcelona;19;Barcelona;57;110;2024;3;8;2.1;V
8;Barcelona;19;Barcelona;57;110;2024;3;9;9;V
8;Barcelona;19;Barcelona;57;110;2024;3;10;3.9;V
8;Barcelona;19;Barcelona;57;110;2024;3;11;3;V
8;Barcelona;19;Barcelona;57;110;2024;3;12;6.5;V
8;Barcelona;19;Barcelona;57;110;2024;3;13;14;V
8;Barcelona;19;Barcelona;57;110;2024;3;14;11.5;V
8;Barcelona;19;Barcelona;57;110;2024;3;15;20.2;V
8;Barcelona;19;Barcelona;57;110;2024;3;16;27.5;V
8;Barcelona;19;Barcelona;57;110;2024;3;17;22.2;V
8;Barcelona;19;Barcelona;57;110;2024;3;18;27;V
8;Barcelona;19;Barcelona;57;110;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;110;2024;3;20;6;V
8;Barcelona;19;Barcelona;57;110;2024;3;21;11.1;V
8;Barcelona;19;Barcelona;57;110;2024;3;22;27.1;V
8;Barcelona;19;Barcelona;57;110;2024;3;23;17.9;V
8;Barcelona;19;Barcelona;57;110;2024;3;24;6;V
8;Barcelona;19;Barcelona;57;110;2024;3;25;8.2;V
8;Barcelona;19;Barcelona;57;110;2024;3;26;8.8;V
8;Barcelona;19;Barcelona;57;110;2024;3;27;2;V
8;Barcelona;19;Barcelona;57;110;2024;3;28;2.1;V
8;Barcelona;19;Barcelona;57;110;2024;3;29;10.9;V
8;Barcelona;19;Barcelona;57;110;2024;3;30;2;V
8;Barcelona;19;Barcelona;57;110;2024;3;31;3.3;V
8;Barcelona;19;Barcelona;57;112;2024;3;1;12.05;V
8;Barcelona;19;Barcelona;57;112;2024;3;2;8.55;V
8;Barcelona;19;Barcelona;57;112;2024;3;3;12.87;V
8;Barcelona;19;Barcelona;57;112;2024;3;4;13.99;V
8;Barcelona;19;Barcelona;57;112;2024;3;5;12.34;V
8;Barcelona;19;Barcelona;57;112;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;112;2024;3;7;46.08;V
8;Barcelona;19;Barcelona;57;112;2024;3;8;12.32;V
8;Barcelona;19;Barcelona;57;112;2024;3;9;11.66;V
8;Barcelona;19;Barcelona;57;112;2024;3;10;7.31;V
8;Barcelona;19;Barcelona;57;112;2024;3;11;9.73;V
8;Barcelona;19;Barcelona;57;112;2024;3;12;18.47;V
8;Barcelona;19;Barcelona;57;112;2024;3;13;42.93;V
8;Barcelona;19;Barcelona;57;112;2024;3;14;12.27;V
8;Barcelona;19;Barcelona;57;112;2024;3;15;21.45;V
8;Barcelona;19;Barcelona;57;112;2024;3;16;63.66;V
8;Barcelona;19;Barcelona;57;112;2024;3;17;9.58;V
8;Barcelona;19;Barcelona;57;112;2024;3;18;34.48;V
8;Barcelona;19;Barcelona;57;112;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;112;2024;3;20;14.97;V
8;Barcelona;19;Barcelona;57;112;2024;3;21;14.68;V
8;Barcelona;19;Barcelona;57;112;2024;3;22;35.3;V
8;Barcelona;19;Barcelona;57;112;2024;3;23;35.68;V
8;Barcelona;19;Barcelona;57;112;2024;3;24;12.72;V
8;Barcelona;19;Barcelona;57;112;2024;3;25;31.33;V
8;Barcelona;19;Barcelona;57;112;2024;3;26;27.89;V
8;Barcelona;19;Barcelona;57;112;2024;3;27;8.1;V
8;Barcelona;19;Barcelona;57;112;2024;3;28;6.86;V
8;Barcelona;19;Barcelona;57;112;2024;3;29;7.02;V
8;Barcelona;19;Barcelona;57;112;2024;3;30;8.22;V
8;Barcelona;19;Barcelona;57;112;2024;3;31;8.03;V
8;Barcelona;19;Barcelona;57;114;2024;3;1;65.2;V
8;Barcelona;19;Barcelona;57;114;2024;3;2;84.2;V
8;Barcelona;19;Barcelona;57;114;2024;3;3;64.6;V
8;Barcelona;19;Barcelona;57;114;2024;3;4;70.5;V
8;Barcelona;19;Barcelona;57;114;2024;3;5;59.8;V
8;Barcelona;19;Barcelona;57;114;2024;3;6;NA;N
8;Barcelona;19;Barcelona;57;114;2024;3;7;57.9;V
8;Barcelona;19;Barcelona;57;114;2024;3;8;80.8;V
8;Barcelona;19;Barcelona;57;114;2024;3;9;77.7;V
8;Barcelona;19;Barcelona;57;114;2024;3;10;77.8;V
8;Barcelona;19;Barcelona;57;114;2024;3;11;68.7;V
8;Barcelona;19;Barcelona;57;114;2024;3;12;72.8;V
8;Barcelona;19;Barcelona;57;114;2024;3;13;53.6;V
8;Barcelona;19;Barcelona;57;114;2024;3;14;93.2;V
8;Barcelona;19;Barcelona;57;114;2024;3;15;75.5;V
8;Barcelona;19;Barcelona;57;114;2024;3;16;46.2;V
8;Barcelona;19;Barcelona;57;114;2024;3;17;90.7;V
8;Barcelona;19;Barcelona;57;114;2024;3;18;55.9;V
8;Barcelona;19;Barcelona;57;114;2024;3;19;NA;N
8;Barcelona;19;Barcelona;57;114;2024;3;20;77.3;V
8;Barcelona;19;Barcelona;57;114;2024;3;21;80.7;V
8;Barcelona;19;Barcelona;57;114;2024;3;22;62.3;V
8;Barcelona;19;Barcelona;57;114;2024;3;23;57.8;V
8;Barcelona;19;Barcelona;57;114;2024;3;24;66.1;V
8;Barcelona;19;Barcelona;57;114;2024;3;25;57.1;V
8;Barcelona;19;Barcelona;57;114;2024;3;26;52.5;V
8;Barcelona;19;Barcelona;57;114;2024;3;27;73.6;V
8;Barcelona;19;Barcelona;57;114;2024;3;28;85.1;V
8;Barcelona;19;Barcelona;57;114;2024;3;29;78;V
8;Barcelona;19;Barcelona;57;114;2024;3;30;89.4;V
8;Barcelona;19;Barcelona;57;114;2024;3;31;79.7;V
8;Barcelona;19;Barcelona;58;7;2024;3;1;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;2;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;3;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;4;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;5;2;V
8;Barcelona;19;Barcelona;58;7;2024;3;6;2;V
8;Barcelona;19;Barcelona;58;7;2024;3;7;3;V
8;Barcelona;19;Barcelona;58;7;2024;3;8;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;9;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;10;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;11;2;V
8;Barcelona;19;Barcelona;58;7;2024;3;12;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;13;7;V
8;Barcelona;19;Barcelona;58;7;2024;3;14;3;V
8;Barcelona;19;Barcelona;58;7;2024;3;15;2;V
8;Barcelona;19;Barcelona;58;7;2024;3;16;8;V
8;Barcelona;19;Barcelona;58;7;2024;3;17;3;V
8;Barcelona;19;Barcelona;58;7;2024;3;18;4;V
8;Barcelona;19;Barcelona;58;7;2024;3;19;22;V
8;Barcelona;19;Barcelona;58;7;2024;3;20;2;V
8;Barcelona;19;Barcelona;58;7;2024;3;21;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;22;5;V
8;Barcelona;19;Barcelona;58;7;2024;3;23;4;V
8;Barcelona;19;Barcelona;58;7;2024;3;24;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;25;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;26;2;V
8;Barcelona;19;Barcelona;58;7;2024;3;27;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;28;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;29;1;V
